id	filename	md5	size	state
bf599560-6bd0-4201-9506-68a4f4588824	TCGA-F5-6702-01Z-00-DX1.6f9c3c37-a762-4847-a3c6-44ea50b34eec.svs	52ac0355e8797072bd7ca79d4dd2caa7	330688461	released
022c34cb-653f-481c-8d67-7c52dfe0624b	TCGA-AH-6897-01Z-00-DX1.4c3605c1-7e05-40c2-bea6-1a9c642f856e.svs	7ef526cf0aab2275899edfaa65ef6bc4	146936043	released
aab685ad-801f-4b59-94a4-caaff12fb33d	TCGA-F5-6812-01Z-00-DX1.47a702ae-cfc6-48ea-8ac0-f9ec194cfb6e.svs	d52d9519337c8ef68d9ec3601b0fd5dd	608073517	released
097139cb-4d82-4f40-b1ad-6fbac16ed5ab	TCGA-DC-6158-01Z-00-DX1.06cf3c33-83e1-46fd-8717-6c4cddb659d9.svs	c336e2319ac62063f3a99316d135fc16	526126549	released
f0ad6d86-2925-493f-8ef5-b88e592ea2da	TCGA-AG-3594-01Z-00-DX1.83a27a62-0ddd-48e0-ba34-1ba6d8aa9526.svs	3e9d87d4aa1bdfd837e61f061fb45697	295459200	released
56b51028-68fa-40ef-a01c-0cfbb1db3fa9	TCGA-AG-3909-01Z-00-DX1.adb4e65f-e23f-409c-8886-bbdcaa52d1d4.svs	b7257d9d9577ada4e8058ee1fe876776	227580396	released
a8217567-1d91-4966-a9f8-b9d74488a4bd	TCGA-AG-3902-01Z-00-DX1.f08b9bcd-7cd8-4480-bed9-bf28f55172fd.svs	7ade7a25839726164626be0880fcc172	344380848	released
bbc9c4c0-bb05-4bd9-a705-517b3bf390c6	TCGA-AG-3885-01Z-00-DX1.85bc7cb5-ab71-4037-85fe-df76fea4e07f.svs	e3b5f7ceb294abb4e3a6256fbf27882f	166403080	released
fb097c1a-5c3b-4eb8-a961-b06e0da03776	TCGA-EI-6509-01Z-00-DX1.3676fab0-3e79-4b57-b592-c1af5aee40f6.svs	6211efc158c23ab7e644ec1a6acb12bf	327004065	released
69fd3914-0ecf-41ff-ab63-aef858e06917	TCGA-AG-A00C-01Z-00-DX1.B0CCAC43-A39D-4C59-AFC6-003BF0958B45.svs	2c69f4b5b56cf186f640e53dbf605d59	832276316	released
3be29854-daa8-49ab-97bd-162747eea603	TCGA-AG-3732-01Z-00-DX1.5EC57511-2B19-4005-BCA0-333C387C66E6.svs	28e589ca17f849d70f729cfcead654b1	8078678	released
aeb49c5b-9913-48b6-ad9b-9d66ddd5a4e1	TCGA-AG-3890-01Z-00-DX1.662d0fee-4d6e-43c9-b7f4-767e36b22ae6.svs	9711437cb1fab16a834e78df80c75017	374851162	released
66d1c413-7f67-45db-8b3f-586c945bf097	TCGA-F5-6465-01Z-00-DX1.e0c7afc7-1904-4dc4-8e8a-83b4290f445f.svs	f9b34e88dd47803e61db18ec1abc0121	462221053	released
f9e52241-fed9-4737-a65f-3c3792dbcc09	TCGA-DC-6682-01Z-00-DX1.d5273947-536c-40d5-a1b4-2eb1dbc5d338.svs	a884f4eee9330466566cac88388de33d	331066701	released
bc4e5aff-013a-44df-9d5f-07d59bd8a5e5	TCGA-F5-6864-01Z-00-DX1.95556dfa-18a9-4a59-a1f5-7983b8908e07.svs	1d83871a5bd43e45fb8f2636f0beaa5d	328386639	released
1e03afa6-c894-4637-8454-352a50f7bce7	TCGA-DC-4745-01Z-00-DX1.f5aa77b0-aa9b-4f0c-a007-5d507daed69a.svs	b5a12f72a2d1e46c42724d7a21075d36	602889863	released
d0288189-37fe-49ca-add9-edccfee0b56e	TCGA-CL-5917-01Z-00-DX1.a2017752-58d7-4f69-ba0a-ff874dcf34a4.svs	b2da95a3d4d76b0a270c52a293080a65	812413705	released
17b9a90a-bfe1-46b6-8f8e-7885eb856275	TCGA-AG-3891-01Z-00-DX1.82E8836A-91E7-48CA-A7C1-501A00F20298.svs	11646dd0daba9fdc42b9d0091db4394a	12981818	released
fa5ecd55-8a3a-46d1-8cf7-c87c0804b80e	TCGA-F5-6811-01Z-00-DX1.8959e075-c641-472e-88a4-0b6081f58ad9.svs	227692063cbeda43a5c0c4a07973c469	83013895	released
f101960e-6bb7-4773-baec-80e4a13cee55	TCGA-G5-6235-01Z-00-DX1.c78c95d4-933c-4057-81a4-2fab3ee4a187.svs	14db4bb31dce988275a761521e5b4f99	644258577	released
9d049257-6cc8-4ab9-9297-0679589f8354	TCGA-AG-3893-01Z-00-DX1.f6a292eb-14b8-4b3c-8f0c-013c5a33c851.svs	b985d280f8c2ee4e58485b73c8dbf78d	181029400	released
679f50ef-ebfe-49bf-ae59-6491ba3c78e2	TCGA-EI-6513-01Z-00-DX1.9d978c83-0ec2-46cc-8be5-9721b6c7cbd3.svs	53caaccbbd64c735661acb3b4a1369c8	1017763813	released
3465fb19-233d-4691-8b92-1a75b48e83bf	TCGA-AG-A01J-01Z-00-DX1.C0B83A27-DFE5-45F0-B1C2-406C3852C609.svs	79d6cc2a5f5ac811554f5f8d7f1c645b	495926632	released
c7572d79-8904-4e20-93fb-58a830b68a42	TCGA-AG-3742-01Z-00-DX1.E662D7A7-1022-4120-BCB8-845732E07D63.svs	68520a7fbc2b7ee7de2aef0164eb343d	8117692	released
534f9bc4-c425-4743-8874-4d3e86118b64	TCGA-EI-6917-01Z-00-DX1.ed5d8898-159f-48e5-b004-e390cb059944.svs	ece2980455fc69f2953c1fe8dce48e38	150416807	released
ff47ee25-47d4-4a04-9eca-5a17ae565d8e	TCGA-F5-6814-01Z-00-DX1.25b7eec3-80bc-43c2-9969-78f343c55bed.svs	d5048cdc22486bcbf341b5d4a2e1636b	135038661	released
11dffd74-1be0-4539-98e5-9062024a7cd5	TCGA-AG-4001-01Z-00-DX1.1dbafe58-de6b-47a0-9b47-15c5f9401bef.svs	bb9397d1b073440a356ad2bc52c04ecb	318859080	released
db3dcba4-1f71-48ea-8dc1-c5faae6c28e3	TCGA-AG-3609-01Z-00-DX1.6a698ad2-cc70-4c9d-b5d8-57c2cac3d86b.svs	afeef1ab98f04a01a82c9d0d6e0ea460	344994064	released
4757bcc7-04ea-4883-80e0-f0f54885ec45	TCGA-AG-3592-01Z-00-DX1.61880D0C-B777-482B-9543-FCA685731B9B.svs	b571c28519872e764bd819f0aab2fc1c	10545368	released
777e6451-f729-4de3-8ff5-6a9e8c671246	TCGA-AG-3894-01Z-00-DX1.8298d187-0f8f-44da-bc51-651a55de4b9e.svs	e4484659589b499e89d2729cc5e865fa	190341884	released
da07b18c-ae44-4401-af0e-8aaa6cd1a636	TCGA-AG-A025-01Z-00-DX1.D7F8C795-37A3-4FB5-888F-B81F4DFE94FA.svs	70974c402d5e5f1302611817cc3b7afc	727106332	released
f67c8c04-5e7e-496d-abcc-4d17a80ab3ab	TCGA-CI-6624-01Z-00-DX1.d8ee9c79-5886-41f1-a10a-3da167933882.svs	2e06ef8bdc5a4cf68e17cf6e4ce2c6cf	162874033	released
f7f5e821-8958-446d-8be6-6feef8a4398f	TCGA-AF-3913-01Z-00-DX1.52725653-b597-4f1f-ac1f-80333e74ea1a.svs	fa5b1e240129a78c993bbd82e86c9717	146146357	released
7d8b631c-426f-424f-a6a1-997967bb091f	TCGA-AG-A011-01Z-00-DX1.155A4093-5EC6-4D38-8CE1-24C045DF0CD8.svs	3acf0fb9c36ef07d68bbfe87b250f729	511320876	released
9fe8ce64-57c9-4246-b9b5-1f94e48c0dcc	TCGA-EI-6506-01Z-00-DX1.5a936d3f-6209-4931-85b0-35431302fd71.svs	6e49beb353eafeb24ccbdce48ad9d9f7	567125039	released
